station_id,year,tmean_spring,tmean_april,tmean_fall,tmean_october
USC00360134,1918,10.86195652173913,8.573333333333332,10.834065934065933,13.077419354838709
USC00360134,1919,9.246739130434783,8.623333333333333,12.030769230769227,13.575806451612902
USC00360134,1920,8.071195652173914,6.916666666666667,12.12087912087912,14.52096774193548
USC00360134,1921,13.70416666666667,12.710344827586209,12.043888888888889,11.156666666666666
USC00360134,1922,10.102717391304347,9.578333333333335,12.655494505494506,12.625806451612902
USC00360134,1923,8.347282608695652,8.555,10.35164835164835,10.246774193548388
USC00360134,1924,6.852173913043478,7.586666666666668,10.237362637362637,12.001612903225803
USC00360134,1925,9.178804347826086,10.818333333333333,9.697802197802197,6.759677419354839
USC00360134,1926,7.005978260869566,6.76,10.353846153846153,10.759677419354837
USC00360134,1927,8.98913043478261,7.590000000000001,12.203571428571431,12.5375
USC00360134,1928,7.697282608695651,6.7283333333333335,10.940109890109891,12.404838709677417
USC00360134,1929,10.126630434782609,10.656666666666666,11.221428571428568,10.201612903225808
USC00360134,1930,9.110869565217392,8.746666666666666,11.49725274725275,9.896774193548389
USC00360134,1931,8.091847826086958,8.621666666666666,14.212637362637361,12.90322580645161
USC00360134,1932,7.574456521739131,7.984999999999999,10.503846153846155,10.719354838709673
USC00360134,1933,9.108695652173914,9.981666666666666,10.325274725274726,10.08548387096774
USC00360134,1934,9.083152173913044,8.971666666666668,11.737362637362638,11.041935483870967
USC00360134,1935,8.596195652173913,7.853333333333334,10.947252747252746,11.066129032258067
USC00360134,1936,9.230434782608695,6.5166666666666675,10.92032967032967,11.520967741935484
USC00360134,1937,7.701630434782607,7.436666666666666,9.345604395604395,8.914516129032258
USC00360134,1938,9.61358695652174,9.610000000000001,11.843181818181819,12.209677419354842
USC00360134,1939,8.194936708860759,7.0103448275862075,11.365294117647059,11.945161290322579
USC00360134,1940,6.689673913043477,7.055000000000001,10.058522727272727,10.014516129032259
USC00360134,1941,9.109239130434785,12.371666666666666,12.67032967032967,13.25967741935484
USC00360134,1942,10.675,11.573333333333332,11.379444444444443,11.958333333333332
USC00360134,1943,8.234239130434784,5.8199999999999985,9.781868131868132,10.011290322580646
USC00360134,1944,8.835869565217392,7.373333333333333,11.147093023255815,10.906451612903224
USC00360134,1945,11.116304347826086,11.225,11.236263736263737,10.883870967741936
USC00360134,1946,10.322826086956523,8.093333333333334,12.275274725274722,12.846774193548388
USC00360134,1947,7.772282608695652,9.945,11.747802197802198,14.696774193548384
USC00360134,1948,10.076373626373625,10.746551724137932,11.27802197802198,9.601612903225806
USC00360134,1949,9.429670329670328,9.038333333333334,11.183516483516485,13.711290322580645
USC00360134,1950,7.3489130434782615,6.609999999999999,10.467582417582419,12.36774193548387
USC00360134,1951,8.954347826086956,8.773333333333335,10.544999999999998,12.385483870967741
USC00360134,1952,8.3125,9.763333333333332,10.887362637362637,9.270967741935484
USC00360134,1953,9.512500000000001,8.08,12.118131868131865,12.966129032258063
USC00360134,1954,9.242307692307692,11.908333333333335,12.620253164556964,12.451612903225804
USC00360134,1955,10.64782608695652,11.66333333333333,10.342307692307694,11.820967741935483
USC00360134,1956,7.620652173913043,7.66,10.676373626373627,11.932258064516128
USC00360134,1957,9.63956043956044,10.55,10.651098901098903,9.483870967741938
USC00360134,1958,8.294565217391305,9.999999999999996,11.128021978021978,10.575806451612904
USC00360134,1959,9.879891304347826,10.54333333333333,11.365934065934065,12.035483870967743
USC00360134,1960,7.325555555555555,12.610714285714286,11.58846153846154,10.511290322580642
USC00360134,1961,7.538043478260871,5.986666666666666,12.583146067415731,12.64838709677419
USC00360134,1962,9.414130434782608,9.123333333333333,9.975274725274724,11.735483870967743
USC00360134,1963,9.46358695652174,9.874999999999998,12.542307692307691,14.920967741935483
USC00360134,1964,9.453260869565216,8.565,11.286263736263736,9.670967741935485
USC00360134,1965,8.779891304347826,8.341666666666665,10.87087912087912,9.522580645161288
USC00360134,1966,8.073913043478262,7.126666666666668,10.15879120879121,9.929032258064519
USC00360140,1968,8.775274725274725,10.391666666666662,10.868333333333332,
USC00360140,1969,8.611413043478262,9.866666666666667,9.69888888888889,9.023333333333335
USC00360140,1970,8.483695652173912,9.140000000000002,11.858241758241757,11.904838709677422
USC00360140,1971,6.692391304347824,7.223333333333332,11.779670329670328,13.156451612903227
USC00360140,1972,7.728804347826087,7.676666666666666,9.159340659340659,7.4403225806451605
USC00360140,1973,8.817934782608694,8.453333333333335,11.624175824175822,11.724193548387099
USC00360140,1974,8.382417582417581,9.121666666666666,9.673626373626371,8.748387096774193
USC00360140,1975,7.221195652173913,5.173333333333334,11.154395604395605,12.080645161290322
USC00360140,1976,9.2125,9.825,7.699450549450548,7.138709677419355
USC00360140,1977,10.508695652173913,10.408333333333333,10.892857142857144,9.174193548387098
USC00360140,1978,7.152717391304347,7.945000000000001,10.691208791208792,8.970967741935485
USC00360140,1979,8.363333333333333,7.935714285714285,10.748901098901099,9.853225806451613
USC00360140,1980,8.040217391304347,8.488333333333333,9.656593406593409,8.238709677419356
USC00360140,1981,8.582065217391305,10.391666666666664,9.579120879120879,8.46774193548387
USC00360140,1982,8.190760869565219,6.626666666666667,10.7010989010989,10.638709677419358
USC00360140,1983,7.833695652173914,7.033333333333332,11.155113636363637,10.57258064516129
USC00360140,1984,6.373913043478262,7.875,8.1844262295082,12.906451612903227
USC00360140,1985,9.818478260869565,11.078333333333335,12.015384615384617,11.229032258064516
USC00360140,1986,9.208152173913044,9.830000000000002,10.45,11.174193548387098
USC00360140,1987,9.392934782608696,8.786666666666665,9.882967032967032,7.759677419354839
USC00360140,1988,8.364673913043477,7.951666666666666,9.179444444444444,7.48
USC00360140,1989,7.367934782608696,7.0216666666666665,10.204945054945055,10.958064516129031
USC00360140,1990,8.732065217391304,9.098333333333333,11.560439560439564,11.879032258064518
USC00360140,1991,10.618478260869566,9.746666666666668,10.523626373626373,11.3
USC00360140,1992,7.410326086956523,8.255,9.486813186813187,8.664516129032258
USC00360140,1993,7.740217391304349,8.31,9.851648351648352,9.162903225806453
USC00360140,1994,7.757065217391304,10.565000000000001,10.985164835164834,9.848387096774195
USC00360140,1995,8.4,7.0200000000000005,9.848901098901097,12.088709677419354
USC00360140,1996,6.83858695652174,8.351666666666667,9.386263736263738,10.17741935483871
USC00360140,1997,7.117391304347826,7.076666666666667,9.782777777777778,10.461290322580645
USC00360140,2001,9.117441860465117,10.367857142857142,11.717901234567902,11.203225806451615
USC00360140,2002,8.159340659340659,9.745000000000001,10.60164835164835,9.491935483870968
USC00360140,2003,8.739130434782608,9.831666666666667,10.86153846153846,9.43225806451613
USC00360140,2004,10.391304347826088,9.591666666666669,11.723626373626372,10.70806451612903
USC00360140,2005,7.5793478260869565,10.255000000000003,12.139010989010988,11.646774193548389
USC00360140,2006,9.672282608695653,11.305,10.589010989010989,9.790322580645162
USC00360140,2007,9.129347826086956,7.450000000000002,12.152747252747254,14.388709677419355
USC00360140,2008,8.6,10.818333333333333,10.218131868131866,9.632258064516128
USC00360140,2009,9.258152173913043,9.441666666666666,10.944505494505494,9.399999999999999
USC00360140,2010,11.365760869565218,12.145,11.275824175824175,11.23225806451613
USC00360140,2011,9.807608695652174,10.12,11.72967032967033,10.245161290322581
USC00360140,2012,12.17608695652174,9.423333333333334,10.385164835164836,11.119354838709677
USC00360140,2013,8.451630434782608,9.638333333333334,10.304395604395605,11.912903225806453
USC00360140,2014,7.949456521739131,8.838333333333333,10.607142857142856,11.801612903225806
USC00360140,2015,9.277717391304348,9.711666666666666,12.21208791208791,10.351612903225806
USC00360140,2016,9.875000000000002,8.73,12.51153846153846,12.019354838709676
USC00360140,2017,9.516304347826086,12.65,11.574175824175828,13.258064516129032
USC00360140,2018,8.29728260869565,6.56,10.812087912087911,11.437096774193549
USC00360140,2019,9.504891304347826,10.558333333333335,11.082967032967032,11.719354838709673
USC00360140,2020,8.904347826086957,7.536666666666667,11.417032967032965,10.798387096774194
USC00360140,2021,9.67608695652174,10.018333333333333,11.974175824175825,13.795161290322582
USC00360140,2022,9.421195652173912,7.806666666666667,10.702747252747253,9.691935483870967
USC00360140,2023,9.330434782608695,11.021666666666665,11.52967032967033,12.48064516129032
USC00360140,2024,11.318478260869567,10.745000000000001,11.49065934065934,11.946774193548388
USC00360140,2025,10.684239130434781,10.861666666666668,11.169780219780218,11.040322580645162
USC00360147,2024,11.044886363636364,10.004999999999999,12.149418604651167,11.549999999999997
USC00360147,2025,9.96206896551724,9.644444444444446,11.717857142857143,11.639999999999995
USC00360229,1928,8.836931818181817,7.71851851851852,11.712222222222222,12.246774193548386
USC00360229,1930,9.572282608695652,8.201666666666664,12.969101123595506,11.577419354838707
USC00360229,1931,10.07967032967033,10.091666666666665,15.291666666666664,14.46774193548387
USC00360229,1932,8.507065217391306,8.748333333333333,11.217582417582415,11.28709677419355
USC00360229,1935,9.653488372093024,8.66,11.079444444444444,11.153333333333334
USC00360229,1936,10.026136363636365,7.846666666666666,11.903086419753084,12.466129032258065
USC00360229,1937,9.808522727272727,9.99655172413793,13.774590163934429,10.40967741935484
USC00360229,1938,10.905434782608696,11.158333333333333,12.473076923076926,13.056451612903226
USC00360229,1939,11.031521739130435,9.371666666666668,12.31043956043956,12.253225806451615
USC00360229,1940,8.727173913043478,8.318333333333333,11.287362637362639,10.614516129032257
USC00360229,1941,10.975,13.65,14.517032967032966,15.3
USC00360229,1942,12.463586956521736,13.131666666666668,13.070329670329668,13.23064516129032
USC00360229,1943,10.371195652173913,8.428333333333333,11.694505494505496,11.698387096774194
USC00360229,1944,10.52554347826087,9.184999999999999,12.232967032967034,11.653225806451609
USC00360229,1945,12.390760869565218,12.013333333333332,12.512637362637365,11.393548387096772
USC00360229,1946,11.615217391304347,10.311666666666667,13.432967032967033,14.009677419354839
USC00360229,1947,9.380434782608695,10.551666666666668,12.805494505494508,15.225806451612904
USC00360229,1948,10.884065934065935,10.871666666666666,12.607142857142854,11.135483870967741
USC00360229,1949,10.111413043478262,9.415,12.290109890109889,14.703225806451615
USC00360229,1950,8.267582417582416,7.828333333333334,11.883516483516484,13.053225806451614
USC00360229,1951,10.048369565217392,10.068333333333333,11.554945054945058,13.283870967741937
USC00360229,1952,9.839130434782609,11.31333333333333,11.704945054945053,10.077419354838709
USC00360229,1953,11.101086956521739,10.286666666666667,12.814285714285715,13.735483870967743
USC00360229,1954,10.175543478260868,12.131666666666666,12.70164835164835,14.167741935483873
USC00360229,1955,11.739560439560442,12.274999999999999,11.637912087912087,12.7741935483871
USC00360229,1956,8.802717391304348,9.186666666666666,11.787222222222221,12.290322580645162
USC00360229,1957,10.558152173913046,11.370000000000001,11.854444444444445,10.274193548387098
USC00360229,1958,9.548369565217394,10.896666666666667,12.242777777777777,11.401612903225807
USC00360229,1959,11.228333333333333,11.791666666666664,12.755494505494505,13.543548387096775
USC00360229,1960,9.161111111111111,12.915000000000003,12.406043956043957,11.73225806451613
USC00360229,1961,9.155978260869565,8.195,13.741208791208795,12.766129032258066
USC00360229,1962,10.704347826086957,10.691666666666665,11.225824175824176,12.53548387096774
USC00360229,1963,10.425,11.066666666666668,12.904395604395605,14.37741935483871
USC00360229,1964,10.22445652173913,8.948333333333332,12.013186813186811,10.141935483870967
USC00360229,1965,9.635326086956523,8.516666666666666,11.83846153846154,10.250000000000002
USC00360229,1966,9.082065217391305,7.776666666666667,11.208241758241757,10.399999999999999
USC00360229,1967,8.61032608695652,10.641666666666667,10.552747252747254,10.877419354838713
USC00360229,1968,10.240760869565218,11.368333333333334,12.728021978021976,12.825806451612902
USC00360229,1969,10.264130434782608,11.273333333333335,11.562637362637366,11.140322580645158
USC00360229,1970,9.915217391304347,9.93,13.486813186813187,13.525806451612905
USC00360229,1971,8.883695652173913,9.388333333333332,13.484615384615383,14.856451612903227
USC00360355,1949,8.679891304347827,8.7,11.536813186813184,14.409677419354841
USC00360355,1950,7.877717391304347,6.7316666666666665,10.86868131868132,12.866129032258065
USC00360355,1951,9.898369565217392,9.396666666666667,11.100549450549451,13.475806451612904
USC00360355,1952,9.718478260869563,11.358333333333333,11.440659340659343,9.458064516129031
USC00360355,1953,11.416304347826086,10.023333333333335,12.887362637362637,13.38548387096774
USC00360355,1954,10.267391304347827,13.863333333333335,12.869230769230766,13.400000000000002
USC00360355,1955,12.305978260869564,14.114999999999998,12.13956043956044,12.598387096774195
USC00360355,1956,9.040760869565217,9.148333333333333,12.048351648351646,13.816129032258063
USC00360355,1957,11.377173913043478,11.981666666666664,11.705555555555556,10.545161290322579
USC00360355,1958,10.186363636363636,12.185,12.628658536585368,12.446296296296294
USC00360355,1959,11.627011494252873,12.087037037037037,12.580555555555557,12.679032258064517
USC00360355,1960,8.696022727272727,13.585714285714285,12.364367816091953,12.514516129032259
USC00360355,1961,9.029891304347826,7.438333333333333,13.709340659340661,13.553225806451612
USC00360355,1962,10.679347826086957,9.593333333333334,11.063186813186814,12.275806451612903
USC00360355,1963,10.132608695652173,10.505,12.760439560439558,14.469354838709679
USC00360355,1964,10.605978260869566,10.963333333333333,11.561538461538463,9.845161290322581
USC00360355,1967,9.2125,11.138333333333332,10.093956043956045,11.546774193548389
USC00360355,1968,10.272826086956522,12.015000000000002,12.049450549450547,12.25322580645161
USC00360355,1969,9.87445652173913,11.896666666666667,11.095555555555555,11.323333333333332
USC00360355,1970,10.580434782608695,11.186666666666666,13.632967032967032,13.683870967741939
USC00360355,1971,8.319021739130434,8.731666666666664,14.006593406593405,16.059677419354838
USC00360355,1972,9.995652173913044,9.550000000000002,11.174175824175824,10.225806451612902
USC00360355,1973,10.984239130434785,10.383333333333333,13.417582417582418,13.543548387096772
USC00360355,1974,10.542857142857143,11.615,11.88846153846154,11.662903225806454
USC00360355,1975,10.355696202531647,8.695238095238093,12.621978021978025,13.138709677419355
USC00360355,1976,11.264130434782608,10.92666666666667,9.096153846153847,8.998387096774193
USC00360355,1977,10.977631578947369,9.4,12.232967032967034,10.688709677419354
USC00360355,1978,8.236413043478262,9.108333333333333,11.392857142857142,9.809677419354838
USC00360355,1979,9.777173913043477,8.976666666666667,11.487499999999999,10.62413793103448
USC00360355,1980,8.2625,8.493333333333334,10.870329670329669,9.667741935483873
USC00360355,1981,9.023913043478261,10.233333333333333,10.462087912087911,9.941935483870967
USC00360355,1982,9.915934065934065,7.653448275862069,12.072527472527469,12.62741935483871
USC00360355,1983,8.945108695652173,8.604999999999999,11.946703296703298,11.94516129032258
USC00360355,1984,7.589673913043479,9.856666666666667,11.37857142857143,14.608064516129033
USC00360355,1985,11.285869565217393,12.781666666666668,13.197802197802197,12.890322580645163
USC00360355,1986,9.795348837209302,11.483333333333336,15.304098360655741,11.806451612903224
USC00360355,1987,10.867032967032968,10.496551724137932,11.249450549450547,8.50483870967742
USC00360355,1988,9.508152173913043,9.281666666666666,10.41978021978022,7.556451612903226
USC00360355,1989,8.748369565217391,8.336666666666668,14.3,11.19032258064516
USC00360530,1902,10.846103896103896,10.379166666666665,13.381395348837206,12.751785714285713
USC00360530,1903,12.347826086956525,10.506666666666666,11.256593406593405,12.585483870967742
USC00360530,1904,9.17608695652174,8.298333333333334,11.115934065934065,10.61774193548387
USC00360530,1905,10.839130434782607,10.58,12.018888888888887,12.496666666666668
USC00360530,1907,9.555617977528089,8.355,10.76923076923077,9.963333333333335
USC00360530,1908,11.296794871794873,9.692105263157895,15.488983050847459,12.453225806451613
USC00360530,1909,10.08532608695652,10.593333333333332,12.265697674418606,9.775
USC00360530,1910,12.769662921348315,13.439285714285717,12.55406976744186,14.705172413793106
USC00360530,1911,9.686486486486485,9.876785714285715,12.074999999999998,13.448333333333332
USC00360530,1947,7.809239130434783,9.136666666666665,16.261666666666667,14.750000000000002
USC00360530,1948,10.596590909090908,10.651666666666666,11.105357142857143,9.406666666666666
USC00360530,1949,10.272222222222224,8.828333333333335,10.852197802197804,13.338709677419354
USC00360530,1950,6.695652173913044,6.21,10.377472527472527,11.479032258064516
USC00360530,1951,8.87554347826087,8.54,9.624175824175824,11.196774193548388
USC00360530,1952,8.384239130434782,10.074999999999998,9.875000000000002,8.604838709677422
USC00360530,1953,9.719117647058823,,11.315934065934066,11.772580645161291
USC00360530,1954,8.274999999999999,10.760714285714286,11.796794871794875,12.852
USC00360530,1955,10.342391304347824,11.359999999999998,10.339010989010989,11.595161290322583
USC00360530,1956,7.206521739130434,7.528333333333333,10.41923076923077,11.151612903225807
USC00360530,1957,10.285802469135804,13.723684210526315,10.484615384615385,9.403225806451612
USC00360530,1958,8.4625,9.92666666666667,10.505494505494507,9.703225806451613
USC00360530,1959,9.453333333333333,10.008333333333333,11.194505494505494,11.65322580645161
USC00360530,1960,7.164130434782609,11.668333333333335,10.759890109890112,9.374193548387096
USC00360530,1961,7.012500000000001,5.721666666666666,12.58186813186813,11.817741935483872
USC00360530,1962,9.769565217391305,9.588333333333335,9.414835164835164,10.845161290322583
USC00360530,1963,9.06195652173913,9.593333333333334,11.46923076923077,13.366129032258065
USC00360530,1964,9.015384615384617,7.808333333333334,10.235714285714288,8.595161290322581
USC00360530,1965,7.679891304347828,6.845000000000001,10.513333333333332,9.033870967741935
USC00360530,1966,7.792857142857144,6.88,9.452747252747253,8.727419354838709
USC00360530,1967,7.243478260869565,9.418333333333333,8.99010989010989,9.554838709677421
USC00360530,1969,8.399193548387096,,9.946666666666665,9.610000000000001
USC00360530,1970,8.381521739130434,8.958333333333334,11.767777777777777,12.163333333333336
USC00360530,1971,7.050000000000001,7.408333333333332,12.05674157303371,13.286206896551725
USC00360530,1972,7.684065934065935,7.418333333333332,8.322058823529412,
USC00360560,1972,8.696153846153845,7.21,10.231012658227849,7.779999999999999
USC00360560,1973,8.976436781609197,8.861666666666666,11.291208791208792,11.570967741935483
USC00360560,1974,8.627472527472527,9.536666666666667,9.758241758241759,8.101612903225808
USC00360560,1975,7.639673913043478,5.748333333333333,10.939010989010988,11.541935483870967
USC00360560,1976,8.57663043478261,9.376666666666667,7.731927710843373,6.631666666666666
USC00360560,1977,9.36875,8.830000000000002,10.752777777777778,9.591666666666667
USC00360560,1979,8.904651162790698,7.667857142857143,10.382222222222222,9.511290322580642
USC00360560,1980,8.651666666666667,9.516666666666667,9.60397727272727,8.735714285714286
USC00360560,1981,8.34945652173913,9.448333333333334,9.75,8.117391304347825
USC00360560,2022,9.034239130434782,7.998333333333334,10.976373626373626,9.83548387096774
USC00360560,2023,9.006521739130434,10.764999999999999,11.557777777777778,12.72258064516129
USC00360560,2024,10.446703296703296,9.561666666666666,12.25054945054945,11.919354838709676
USC00360560,2025,9.844565217391304,9.506666666666666,11.650549450549452,11.248387096774195
USC00360611,1946,11.557608695652176,9.888333333333332,13.818131868131866,14.233870967741938
USC00360611,1947,9.305978260869566,10.511666666666667,12.96868131868132,15.185483870967744
USC00360611,1948,10.95217391304348,11.226666666666665,13.028333333333332,11.185483870967742
USC00360611,1949,11.042934782608695,10.621666666666668,12.439444444444444,15.104999999999999
USC00360611,1950,8.68858695652174,8.058333333333334,12.224175824175825,13.399999999999999
USC00360611,1951,10.501086956521737,10.415,11.505494505494505,13.101612903225806
USC00360611,1952,9.976973684210527,,11.596153846153847,9.864516129032259
USC00360611,1953,10.809239130434781,9.556666666666665,12.372527472527471,12.774193548387094
USC00360611,1954,10.479891304347825,12.258333333333333,12.549444444444445,13.651666666666669
USC00360611,1955,11.819565217391306,12.746666666666668,12.0,13.319354838709678
USC00360611,1956,8.775,9.416666666666666,11.782417582417585,12.570967741935485
USC00360611,1957,10.931521739130435,11.693333333333333,12.08846153846154,10.758064516129032
USC00360611,1958,9.907065217391304,11.343333333333334,12.046153846153846,11.701612903225804
USC00360611,1959,11.166847826086958,11.679999999999998,13.265934065934063,14.017741935483869
USC00360611,1960,8.777173913043478,12.884999999999998,12.27967032967033,11.643548387096772
USC00360611,1961,9.041847826086956,7.789999999999998,13.886813186813187,13.443548387096772
USC00360611,1962,10.531521739130437,10.283333333333333,10.1489010989011,11.987096774193548
USC00360611,1963,8.77445652173913,9.01,11.88846153846154,12.843548387096776
USC00360611,1964,9.677173913043477,8.618333333333332,11.216483516483516,9.70483870967742
USC00360611,1965,8.959239130434783,7.859999999999999,11.154395604395603,10.022580645161288
USC00360611,1966,8.409782608695652,7.580000000000001,10.40879120879121,9.706451612903226
USC00360611,1967,7.594021739130435,9.611666666666666,10.135714285714286,10.816129032258061
USC00360611,1968,9.767934782608695,11.159999999999998,12.155494505494506,12.34032258064516
USC00360611,1969,9.818478260869565,11.065000000000001,10.979120879120877,10.819354838709677
USC00360611,1970,9.35054347826087,10.195,13.255555555555553,13.048333333333336
USC00360611,1971,8.395108695652175,8.496666666666664,12.857142857142854,14.706451612903225
USC00360611,1972,8.746195652173911,7.723333333333333,10.312222222222223,9.280645161290321
USC00360611,1973,10.379347826086958,10.106666666666671,12.41098901098901,12.509677419354839
USC00360611,1975,8.794021739130432,6.076666666666667,12.506593406593405,13.39032258064516
USC00360611,1976,10.030434782608696,11.101666666666665,8.956593406593406,8.987096774193548
USC00360634,1910,11.961413043478261,11.988333333333333,13.045054945054945,14.12741935483871
USC00360634,1911,11.444565217391302,9.305,12.202777777777778,12.27258064516129
USC00360634,1912,9.796739130434784,11.271666666666667,14.57967032967033,15.222580645161292
USC00360634,1913,12.203296703296703,12.291379310344826,14.115384615384615,15.206451612903223
USC00360634,1914,10.946774193548386,,13.765934065934063,15.617741935483872
USC00360634,1915,11.065760869565219,14.31,15.053296703296704,15.083870967741936
